gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000182054	65.1265015376231	-1.33848231998023	0.164179376841855	-8.15256060613213	3.56298286654193e-16	7.18963214824011e-14	IDH2
ENSG00000132768	27.032303070215	2.50853930865004	0.308787185913447	8.1238452341516	4.51641607506594e-16	8.9665428174172e-14	DPH2
ENSG00000136732	354.201488945333	-0.712786782520371	0.0878665757067256	-8.11214932171087	4.97321328263782e-16	9.7167114755538e-14	GYPC
ENSG00000151465	82.7487416941984	1.1766385020974	0.145649472704913	8.07856341836043	6.55341905335724e-16	1.26040679887147e-13	CDC123
ENSG00000086061	198.773173841161	1.62088888846702	0.200978651062073	8.06498043399843	7.32475970023297e-16	1.38708411000258e-13	DNAJA1
ENSG00000117877	32.5768354220928	3.52767553824521	0.438883587727091	8.03783881852244	9.14367946448055e-16	1.70529622012562e-13	POLR1G
ENSG00000151779	67.7286117629577	-1.37272997620884	0.170983167050726	-8.02845098664942	9.87110328232023e-16	1.80265471870945e-13	NBAS
ENSG00000135842	23.4167052336163	-2.51316700964874	0.313074850357587	-8.02736791785816	9.95860921864025e-16	1.80265471870945e-13	NIBAN1
ENSG00000128534	178.228588360223	-1.07967479418478	0.134626516901058	-8.019778116805	1.05936350308887e-15	1.88981237094506e-13	LSM8
ENSG00000184009	1054.66590097898	-0.731272261958956	0.0915359981472273	-7.98890356537951	1.36144136138712e-15	2.39399738818772e-13	ACTG1
ENSG00000082516	45.8559702262461	1.74778573345273	0.219653267858181	7.95702131133868	1.76230367117985e-15	3.05523885754264e-13	GEMIN5
ENSG00000130810	46.6101769018139	2.30476231401965	0.289739424097172	7.9546037657847	1.797057037145e-15	3.07221875975247e-13	PPAN
ENSG00000139269	8.18282763555103	-4.63673148978305	0.584944788590539	-7.92678485255941	2.24892418310709e-15	3.79205585888564e-13	INHBE
ENSG00000161011	209.401556043732	-1.1231073828311	0.142107785822577	-7.90320795113448	2.71815550941064e-15	4.52132110342373e-13	SQSTM1
ENSG00000168256	51.4067751263285	-1.66548412643365	0.210801390282543	-7.90072648098458	2.77282517802167e-15	4.55076068216916e-13	NKIRAS2
ENSG00000135316	84.5168320601934	1.81945915439414	0.230537558472814	7.89224613311198	2.96795641792471e-15	4.80691783529411e-13	SYNCRIP
ENSG00000145912	260.757299138653	1.18161838980278	0.150266039434901	7.86350924165193	3.73518776868833e-15	5.97096444737463e-13	NHP2
ENSG00000115053	775.867190388064	1.21531318135779	0.15490442553691	7.84556785350341	4.3099872595297e-15	6.80149143301938e-13	NCL
ENSG00000187735	127.693205567033	-1.40036499888881	0.178723325353051	-7.83537904816019	4.67430421235318e-15	7.28303931010827e-13	TCEA1
ENSG00000107731	6.84440599931785	-5.81802788604696	0.744881514643861	-7.81067561977107	5.68822387798517e-15	8.75204346426494e-13	UNC5B
ENSG00000234722	122.027073370758	-1.35194397694954	0.173251614998149	-7.80335569722673	6.02823280705934e-15	9.16068118791276e-13	LINC01287
ENSG00000160072	44.8250924053524	2.34258393109223	0.302370958632244	7.74738401362606	9.38049487355101e-15	1.40810379754316e-12	ATAD3B
ENSG00000006451	81.785231893526	-1.488110282506	0.193356801880612	-7.69618791804819	1.40185601131263e-14	2.07896935460809e-12	RALA
ENSG00000143851	67.5452784862176	1.77264964060164	0.230730938272066	7.68275660766143	1.55701240082012e-14	2.28157924305891e-12	PTPN7
ENSG00000204574	149.716524655468	1.03325448214531	0.134634542470751	7.67451252244411	1.66048902053923e-14	2.40458345339028e-12	ABCF1
ENSG00000173726	270.025488611345	-1.1394250009154	0.148845588682827	-7.65508075179434	1.93190808301052e-14	2.76509960392751e-12	TOMM20
ENSG00000099800	185.982390737792	1.19140299490846	0.156233313049905	7.6257935753298	2.42537673221898e-14	3.43148990768775e-12	TIMM13
ENSG00000261448	26.2963112791382	-1.91339554070363	0.251342345284271	-7.61270663938287	2.68414564358241e-14	3.75444871896089e-12	ENSG00000261448
ENSG00000128272	191.191246015769	-1.54915282217954	0.203593427974735	-7.60905122326338	2.76115312088322e-14	3.8187678387586e-12	ATF4
ENSG00000132471	60.8961309212597	-1.35281115392917	0.178001922469397	-7.59998057977018	2.961751926446e-14	3.99737176354066e-12	WBP2
ENSG00000185651	348.631814500912	0.654840213943575	0.086166751597164	7.59968551448942	2.96851251754306e-14	3.99737176354066e-12	UBE2L3
ENSG00000188976	214.132555916024	1.31436213124387	0.172968538370976	7.59885088711843	2.98771794821464e-14	3.99737176354066e-12	NOC2L
ENSG00000198380	48.0803256470015	-2.20430947199073	0.290579140560757	-7.58591779071573	3.30141708190349e-14	4.36958525388711e-12	GFPT1
ENSG00000152795	229.125540710409	0.872623110186585	0.115532773300223	7.55303525796089	4.25229817266996e-14	5.56824874546751e-12	HNRNPDL
ENSG00000114867	276.877384374089	1.48669066736801	0.19770537935816	7.51972795173542	5.48903373036891e-14	7.11205433548536e-12	EIF4G1
ENSG00000089248	78.0180310199863	-2.15665851068702	0.288607475081007	-7.47263566226648	7.86042626888853e-14	1.00785403066405e-11	ERP29
ENSG00000153879	47.868930814614	-2.04762976264797	0.275674592203835	-7.42770578267126	1.10497397903826e-13	1.40217780494659e-11	CEBPG
ENSG00000106263	306.609595044284	1.41685228029777	0.190830785256286	7.42465257057416	1.13076332578454e-13	1.42026181398795e-11	EIF3B
ENSG00000173457	326.903536508192	0.692336237356892	0.0935445752431822	7.40113721781372	1.35023117109674e-13	1.67878742273028e-11	PPP1R14B
ENSG00000091127	51.9631936182523	1.80278118172111	0.243884571140757	7.39194436650376	1.44697071692447e-13	1.78107625546233e-11	PUS7
ENSG00000162244	585.506618523248	-0.721137881472521	0.0979105935756718	-7.36526922304048	1.76789713993595e-13	2.15455899955164e-11	RPL29
ENSG00000130313	65.900670687609	-1.185759994591	0.161126430123221	-7.35918988389549	1.85029675626665e-13	2.2328728208712e-11	PGLS
ENSG00000114850	234.675831863833	-1.33150996519194	0.180994304181174	-7.35664015072601	1.88596858491704e-13	2.25382401084891e-11	SSR3
ENSG00000133134	15.3740042565032	-2.83697487878876	0.386208033320262	-7.3457169039159	2.04659140980143e-13	2.42225900608132e-11	BEX2
ENSG00000245694	62.9881259134715	-1.26229594995668	0.173291897983343	-7.28421792736099	3.23541651915867e-13	3.79283256517372e-11	CRNDE
ENSG00000101361	143.984907282966	1.41670894750812	0.194900887328458	7.2688686384511	3.62510701768474e-13	4.20957002647939e-11	NOP56
ENSG00000181649	45.6955287184298	1.84024165226491	0.254391751970295	7.23388882702373	4.69356040366619e-13	5.39934906623618e-11	PHLDA2
ENSG00000165724	57.5668389233708	1.28961493642931	0.178518059181646	7.22400267144457	5.047926523093e-13	5.75323403451405e-11	ZMYND19
ENSG00000187840	113.696668826715	-1.22283947158107	0.169557935600331	-7.21192710474757	5.51655058316231e-13	6.22965331450871e-11	EIF4EBP1
ENSG00000230257	55.4999469750897	-1.33164958068346	0.185179073065153	-7.19114508265702	6.42501633990085e-13	7.18959328434905e-11	NFE4
ENSG00000033327	12.1729808559552	-2.27116182251226	0.316375332853377	-7.17869437553407	7.03802770566009e-13	7.80460207468198e-11	GAB2
ENSG00000143891	24.265013289788	-1.94606560769012	0.271349318933288	-7.17180944230993	7.40129177023442e-13	8.13415182141209e-11	GALM
ENSG00000163479	63.3836248069389	-1.79113337598883	0.249974394191007	-7.16526739382842	7.76348705383624e-13	8.45670461466109e-11	SSR2
ENSG00000160214	62.6574514508375	1.97288212457261	0.275620025720581	7.15797816002197	8.18755946664396e-13	8.84040960306321e-11	RRP1
ENSG00000111275	21.1579598951362	-2.0157178209052	0.281734286804616	-7.15467699642502	8.3870168237083e-13	8.97702522461091e-11	ALDH2
ENSG00000133639	45.3174547530872	-1.46831687741903	0.205634255833516	-7.140429358267	9.303983747064e-13	9.87264965022506e-11	BTG1
ENSG00000113356	33.1488902965449	2.20537468781685	0.308983125482686	7.13752469288303	9.50265553032605e-13	9.99728093357122e-11	POLR3G
ENSG00000107223	362.110978273939	-0.889853270001569	0.124753527675716	-7.13289064109396	9.82826440531153e-13	1.0252212420761e-10	EDF1
ENSG00000100413	40.7785301882334	2.33353771249632	0.32728090428605	7.13007597429748	1.00313541793086e-12	1.03761292935386e-10	POLR3H
ENSG00000122218	90.892771035966	-1.43773617616461	0.201961452990969	-7.11886429252864	1.08819987338422e-12	1.11622102012386e-10	COPA
ENSG00000182004	297.494642130625	0.937621706813192	0.132400961439582	7.08168352116579	1.42413603919312e-12	1.44873475259737e-10	SNRPE
ENSG00000161547	201.275046263616	1.42676629827027	0.202589700870785	7.04263983873633	1.88631363540068e-12	1.90316676542189e-10	SRSF2
ENSG00000089327	196.490746773436	-1.16011074234976	0.16480427095367	-7.03932450073396	1.93174018069606e-12	1.93315364912096e-10	FXYD5
ENSG00000110172	87.8834379388226	1.63235543732774	0.2322094549615	7.02966826909946	2.07025147911362e-12	2.05505850454916e-10	CHORDC1
ENSG00000162512	20.4796569560087	-2.08275233561042	0.296431132310282	-7.02609175823796	2.12398808894988e-12	2.09153355095073e-10	SDC3
ENSG00000166986	119.628862358952	-0.962348211842317	0.137068373719625	-7.02093550632481	2.20387574692996e-12	2.15297671182229e-10	MARS1
ENSG00000116990	13.0689863297346	-3.08726821264039	0.441227223942976	-6.99700300686656	2.61495676500404e-12	2.53444904097912e-10	MYCL
ENSG00000112977	117.428976206779	-0.849288628931708	0.12155461864074	-6.98688900865067	2.81048402324668e-12	2.70267561266745e-10	DAP
ENSG00000130707	4.58870165635915	-5.45436583731089	0.781415634398625	-6.98010840480374	2.94952383951145e-12	2.81439449151522e-10	ASS1
ENSG00000089220	275.110173956438	0.870907505867458	0.124890625792712	6.97336169419916	3.09455654524004e-12	2.93006896271997e-10	PEBP1
ENSG00000136240	117.584279421941	-1.46275337234472	0.21036779931522	-6.9533140390602	3.56803193620911e-12	3.3525881757861e-10	KDELR2
ENSG00000177971	120.740957581351	1.11546537138778	0.160492680445443	6.95025697303977	3.64621421208512e-12	3.40009475276937e-10	IMP3
ENSG00000114331	73.8364713723321	-1.16357334004707	0.167633042194457	-6.94119324457111	3.88801722331409e-12	3.59831609035888e-10	ACAP2
ENSG00000242485	142.761686474917	0.805593921449219	0.116102027941755	6.9386722672352	3.95802144723724e-12	3.62013199121345e-10	MRPL20
ENSG00000128626	107.698470605406	1.31865246981918	0.190056014501404	6.93823067519621	3.97041042175494e-12	3.62013199121345e-10	MRPS12
ENSG00000186184	126.580542610048	-0.840646225187735	0.121350042986519	-6.92744892790126	4.28497157196164e-12	3.87821434406439e-10	POLR1D
ENSG00000181218	99.769688135105	-1.91428088792406	0.276821925742433	-6.91520688901352	4.67181052742793e-12	4.19746830526353e-10	H2AC25
ENSG00000269893	127.504352471966	-1.07295670235097	0.155599531094573	-6.89562940712739	5.36268304171859e-12	4.78328011308073e-10	SNHG8
ENSG00000163993	15.9960993297236	-5.0490066215202	0.734501056823278	-6.87406311347896	6.23985794634459e-12	5.52564111234213e-10	S100P
ENSG00000205777	193.228873746674	0.907524106598033	0.132316179898126	6.85875383718576	6.94638156947384e-12	6.10735790990382e-10	GAGE1
ENSG00000116761	37.0771779313087	-3.07707066148538	0.448723978806749	-6.85737960709824	7.01350864286035e-12	6.12264382162894e-10	CTH
ENSG00000160208	84.7128408494693	1.03706451772502	0.151636588913339	6.83914433288728	7.96675889672081e-12	6.90583346899553e-10	RRP1B
ENSG00000133112	858.907228394819	-0.845950083369409	0.123987686821733	-6.82285560005408	8.92483562904671e-12	7.68222389915636e-10	TPT1
ENSG00000037474	84.2353925992226	1.38263668629274	0.202887880322987	6.81478205643262	9.44067773081184e-12	8.06981265198354e-10	NSUN2
ENSG00000087074	50.5525430636508	-1.76986249554656	0.259892393512704	-6.80998189914337	9.76110263424401e-12	8.28616636723514e-10	PPP1R15A
ENSG00000132341	1288.81585686499	0.723832317048627	0.106453187739794	6.79953632593801	1.04956398793689e-11	8.84868707364051e-10	RAN
ENSG00000186591	36.131314932089	-1.78858107564483	0.263151785547421	-6.796765873825	1.06993759855954e-11	8.93859313272806e-10	UBE2H
ENSG00000120742	268.268823850872	-0.712830203440127	0.10488783735885	-6.7961188007084	1.07475163184967e-11	8.93859313272806e-10	SERP1
ENSG00000123240	14.6254968089814	-2.16970834005275	0.319716605405699	-6.7863486080103	1.15007065245666e-11	9.45465381476733e-10	OPTN
ENSG00000237118	6.19056017097923	-3.42444916997696	0.504628011563665	-6.78608616942565	1.15216351630116e-11	9.45465381476733e-10	CYP2F2P
ENSG00000197157	179.6120694973	-1.21292935929583	0.179193400448264	-6.76882829535911	1.29829509757308e-11	1.05832545404152e-09	SND1
ENSG00000108828	123.662910966593	-1.02685761241477	0.151814763851394	-6.76388505547407	1.3433967957858e-11	1.08788626048206e-09	VAT1
ENSG00000087087	86.2436650813085	1.55969030126229	0.231135962708101	6.74793434560421	1.49964773006844e-11	1.20648130126878e-09	SRRT
ENSG00000175197	66.3963642240628	-1.81809329747998	0.270263482753358	-6.72711414415971	1.73060982894949e-11	1.38325171328177e-09	DDIT3
ENSG00000131711	146.763521666019	-1.56102572890447	0.232449331176416	-6.71555267982138	1.87354723379427e-11	1.48783825166282e-09	MAP1B
ENSG00000141522	69.2009389612218	1.1829089517008	0.17633847291339	6.7081728233055	1.9707644702149e-11	1.55500896563302e-09	ARHGDIA
ENSG00000174564	5.66165227216544	-5.36794844050733	0.804016327398749	-6.67641720395699	2.44854292129676e-11	1.91968884192623e-09	IL20RB
ENSG00000089289	46.5364913250051	-1.2051166227358	0.18118890012552	-6.65116142269721	2.907891368585e-11	2.26539461113372e-09	IGBP1
ENSG00000136718	63.8443695626982	1.23668073825985	0.186010805579887	6.64843493583348	2.96225873338064e-11	2.29323539303033e-09	IMP4
ENSG00000242247	28.7567160473501	-1.76451149148412	0.265471485449318	-6.64670817092702	2.99720445053585e-11	2.30578684885286e-09	ARFGAP3
ENSG00000138668	374.477545019857	0.821853695502604	0.123997535419991	6.62798411854645	3.40302071771219e-11	2.60172559095151e-09	HNRNPD
ENSG00000156587	10.3445549352474	-2.14930602697469	0.32448826009086	-6.62367885473842	3.50367530965364e-11	2.66214440657572e-09	UBE2L6
ENSG00000168924	78.2927383371906	1.20017789751734	0.181423419852849	6.61534160523923	3.70694715054914e-11	2.79931364884106e-09	LETM1
ENSG00000125944	324.268765856111	0.65899325643371	0.0996730834952462	6.61154680205253	3.80324834716018e-11	2.84348674210281e-09	HNRNPR
ENSG00000188229	269.370501598341	1.1168482474109	0.168932235901756	6.61122041894014	3.81164442641127e-11	2.84348674210281e-09	TUBB4B
ENSG00000253626	109.763021641649	1.18896973444761	0.17986910723924	6.61019422788477	3.8381611292238e-11	2.84601959877204e-09	EIF5AL1
ENSG00000196497	39.870515066686	1.68866879662352	0.2555003707908	6.60926162806305	3.86241595237876e-11	2.84685496753474e-09	IPO4
ENSG00000012061	44.5468086219246	-1.24633794059648	0.188628407636487	-6.60737137217605	3.91203822361704e-11	2.8662665770537e-09	ERCC1
ENSG00000173812	1275.32385337109	-1.5937700343376	0.241505399324269	-6.59931429606528	4.1306379530494e-11	3.00852204521213e-09	EIF1
ENSG00000147162	23.1905567205854	-1.79136383871188	0.271785588953576	-6.5910920649213	4.36603025211057e-11	3.15809288261397e-09	OGT
ENSG00000051108	52.1601911371641	-2.24142925677132	0.340106724423692	-6.59037030381979	4.3873091471849e-11	3.15809288261397e-09	HERPUD1
ENSG00000004864	59.4854736037418	1.29353251192876	0.196406947241772	6.58598145378461	4.51890233320655e-11	3.2339051639209e-09	SLC25A13
ENSG00000070540	10.1603063427154	-2.26576616721284	0.344770512147997	-6.57180961647971	4.97073953771226e-11	3.52593245732993e-09	WIPI1
ENSG00000063854	20.8907034457006	-1.70280239139253	0.259123019702663	-6.57140532456919	4.98425743419781e-11	3.52593245732993e-09	HAGH
ENSG00000159685	34.0230375647207	-1.84210399926535	0.280532414445658	-6.56645686704482	5.15265635992444e-11	3.62423126481771e-09	CHCHD6
ENSG00000119655	34.6375132460998	-1.81794708284214	0.27706410817956	-6.56146728923821	5.32808643714141e-11	3.72633045197577e-09	NPC2
ENSG00000145220	91.0748018846667	1.19668323571541	0.182440629942646	6.5593022568033	5.40601277846365e-11	3.75946956441294e-09	LYAR
ENSG00000124092	126.004017015652	-1.27681176607748	0.194814193409846	-6.55399765145114	5.60168481362464e-11	3.87365945903965e-09	CTCFL
ENSG00000004478	167.736425009948	1.2683370047917	0.193662269711795	6.5492210056157	5.78379842326922e-11	3.97724998838105e-09	FKBP4
ENSG00000157514	3.5939519794572	-4.63607073218943	0.709499020406421	-6.53428771407431	6.39129769854401e-11	4.35323590421198e-09	TSC22D3
ENSG00000120800	32.2375393499478	2.09488983173762	0.320611051939251	6.53405370484407	6.40129741378153e-11	4.35323590421198e-09	UTP20
ENSG00000100439	10.6329716460941	-2.9070763131755	0.449736628336094	-6.4639527448118	1.02002737793265e-10	6.8986357115236e-09	ABHD4
ENSG00000166197	246.055630028773	1.00076899256328	0.155091859110969	6.45274999152098	1.09838481073585e-10	7.38798832532655e-09	NOLC1
ENSG00000136271	87.2044417053893	1.15626509094257	0.179509674046393	6.44124110349475	1.1850045086675e-10	7.92729374847191e-09	DDX56
ENSG00000105438	83.389808286532	-1.50285809868464	0.233501734692315	-6.43617530578501	1.22521519476261e-10	8.15198585531509e-09	KDELR1
ENSG00000100084	128.776456771668	0.979943861894216	0.153009343899476	6.40447071348806	1.50891913410531e-10	9.98563743102274e-09	HIRA
ENSG00000255717	245.764493409386	-1.83689317140928	0.287217342611121	-6.39548139645712	1.60042327626289e-10	1.05345508596363e-08	SNHG1
ENSG00000174951	16.1649929334288	-1.83955814941971	0.2884441571848	-6.37751919599865	1.79979498110935e-10	1.17838704374867e-08	FUT1
ENSG00000037637	25.0409448226477	-1.5143760897459	0.23754837932157	-6.37502177060058	1.82936963200206e-10	1.18558748341812e-08	FBXO42
ENSG00000198176	88.8919034169626	1.23538377402908	0.193805990779047	6.3743322332977	1.83761847081991e-10	1.18558748341812e-08	TFDP1
ENSG00000187514	1245.4376624559	1.1135720281894	0.174700992781502	6.37415970258475	1.83968810896792e-10	1.18558748341812e-08	PTMA
ENSG00000290652	35.7333191163833	1.84450297598304	0.289497372424959	6.37139798725171	1.87312865266194e-10	1.20085107216749e-08	ENSG00000290652
ENSG00000131370	25.9463369285768	-1.60148964900939	0.251410741603012	-6.37001282760708	1.89012391208526e-10	1.20546814683199e-08	SH3BP5
ENSG00000105612	22.2704456845533	-2.33096139885239	0.36644550422589	-6.36100422019506	2.0043893703688e-10	1.27175405978709e-08	DNASE2
ENSG00000103342	208.676148315574	0.83063606589375	0.130646902150042	6.35787035302073	2.04570009643717e-10	1.2913088454895e-08	GSPT1
ENSG00000104356	18.635820183809	2.18254261100644	0.344217855621288	6.34058511307355	2.28894176829719e-10	1.43167991084708e-08	POP1
ENSG00000100889	43.7774076945311	-1.830243045871	0.288662570797783	-6.34042384093205	2.29133920250934e-10	1.43167991084708e-08	PCK2
ENSG00000011007	54.4483637619486	1.27598943131497	0.201816549592016	6.32252128923251	2.57329556969713e-10	1.59973207916171e-08	ELOA
ENSG00000165733	99.1174933821002	1.12948332932253	0.178692315204502	6.32082766418862	2.60166043855484e-10	1.6092381074458e-08	BMS1
ENSG00000143321	233.462294676799	0.752364685438202	0.11905066563489	6.31970162809159	2.62068807787528e-10	1.61290247752834e-08	HDGF
